start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14% HS40, 18% citric, 1200ppm Cap B, 1.1% APG (18) - April 11 - 70C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,13-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 600ppm CapB, 4% APG (471)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 800ppm CapB, 4% APG (472)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel conc. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1000ppm CapB, 4% APG (473)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1500ppm CapB, 4% APG (474)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 600ppm CapB, 6% APG (475)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1.4% AOS, 2500ppm CapB, 2% APG (AOS 33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 12% Citric, 1.4% AOS, 2500ppm CapB, 2% APG (AOS 34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 2500ppm CapB, 2% APG (AOS 31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 2700ppm CapB, 2% APG (AOS 36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 2000ppm CapB, 2% APG (AOS 38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.3% AOS, 2500ppm CapB, 1.1% APG (AOS 29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 3000ppm CapB, 2% APG (AOS 39)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.6% AOS, 2500ppm CapB, 2% APG (AOS 37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 2000ppm CapB, 2% APG (AOS 40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.4% AOS, 2500ppm CapB, 2% APG (AOS 41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day X,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 1.4% AOS, 2500ppm CapB, 2% APG (AOS 41.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,12-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 6,18-Dec-24,,White flaky precipitate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 3000ppm CapB, 8% APG  (No name 37) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 2000ppm CapB, 6% APG  (No name 38) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1500ppm CapB, 6% APG  (No name 39) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 3000ppm CapB, 4% APG  (No name 40) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 2000ppm CapB, 4% APG  (No name 41) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 2000ppm CapB, 8% APG  (No name 42) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1000ppm CapB, 6% APG  (No name 43) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 3000ppm CapB, 6% APG  (No name 44) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1500ppm CapB, 8% APG  (No name 45) - Unstable Dilution 40x Immediate",,,Unstable Dilution 40x Immediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 2000ppm CapB, 2% APG (AOS 51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 1000ppm CapB, 2% APG (AOS 50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 2500ppm CapB, 2% APG (AOS 52)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 1% CapB, 2% APG (AOS 53)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Dilution,PI_Dilution,Zeta_Dilution,Conductivity_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,72.68,0.1928,-19.21,11.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 1,17-Dec-24,,,40.82,0.4269,-15.95,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Dilution,PI_Dilution,Zeta_Dilution,Conductivity_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,60.99,0.3123,-14.32,13.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 800ppm CapB, 2% APG (AOS 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 2% APG (AOS 54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 600ppm CapB, 2% APG (AOS 55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 1000ppm CapB, 2% APG (AOS 57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 4% AOS, 7100ppm CapB, 2% APG (AOS 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 6% AOS, 2% APG, 2000ppm CapB (AOS 61) - cloudy concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,(unstable RT concentrate),Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Dilution,PI_Dilution,Zeta_Dilution,Conductivity_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,42.72,0.4958,-15.68,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 1,17-Dec-24,,Clear solution,51.51,0.1712,-17.67,12.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Size_Dilution,PI_Dilution,Zeta_Dilution,Conductivity_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,62.24,0.1663,-15.14,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 2000ppm CapB, 2% APG (AOS 58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 800ppm CapB, 2% APG (AOS 56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% AOS, 2% APG (AOS 59)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,16-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 6% AOS, 2% APG, 2% CAPB, 0.8% SLES (AOS 79) - precipitated-cloudy concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.5% AOS, 2% APG, 0.5% CapB (AOS 87)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.5% AOS, 2% APG, 2500ppm CapB (AOS 89)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 3.4% AOS, 2% APG, 2500ppm CapB (AOS 91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 3.4% AOS, 2% APG, 0.5% CapB (AOS 86)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 3% AOS, 2% APG, 0.75% CapB (AOS 90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,17-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09-Jan-25,,gel prec. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.5% AOS, 2% APG, 0.8% CapB (AOS 92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.6% AOS, 3% APG, 1% CapB (AOS 101) - cloudy concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,(unsatable RT concentrate),,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 106)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 36,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 8% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 109)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 36,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 8% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 112)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12% HS, 12% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 106)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,(3:1),Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
